Dummy Data


           7.2031e-01,  5.0611e-01,  1.5192e+00, -4.8969e-01,  9.2306e-01],
         [-6.0080e-01, -1.1164e+00,  2.5772e-01, -7.2256e-01, -9.2439e-01,
           1.8737e+00,  1.0122e+00, -1.4482e+00, -6.4352e-02,  3.2155e-01,
           5.9075e-01, -1.4197e+00,  8.2792e-01, -2.9686e-01,  7.1204e-01,
          -2.0682e-01, -1.5476e-01,  1.5531e-01, -4.8888e-02,  3.4296e-01],
         [ 1.2640e-01,  1.5189e-01, -1.3639e+00, -1.6593e+00,  1.0311e+00,
          -1.9557e+00, -1.4820e-01,  1.7376e+00,  2.2039e+00, -6.5893e-01,
           1.3314e+00, -4.4980e-01,  5.4933e-01,  5.3876e-02,  2.6006e-01,
           8.5702e-01,  2.5211e+00, -4.5240e-02, -3.1052e-01, -9.4073e-01],
         [-3.3901e-03,  1.5199e+00,  2.6541e-01, -1.4414e-01,  5.4069e-01,
          -1.5476e+00,  6.4552e-01, -1.1382e+00,  6.0517e-01,  1.1904e+00,
           1.2195e+00, -4.7042e-02, -1.0914e+00,  1.0223e+00,  2.1128e-01,
           3.0615e-02,  3.6038e-01,  3.1658e-01, -8.9752e-01, -6.3928e-01],
         [ 6.2067e-01, -1.6896e-01, -5.8155e-01,  1.2632e+00,  6.9538e-02,
           1.1862e+00,  1.8127e+00, -1.4459e+00, -2.1577e-01, -9.7924e-01,
          -1.4392e+00,  6.5084e-01,  8.9640e-01,  5.7165e-01, -2.3898e-01,
           6.9829e-01, -1.3416e+00,  2.7146e-01, -5.9956e-01, -1.0962e+00],
         [ 1.6327e+00,  1.3951e+00,  8.7838e-01,  3.3890e-01,  5.0542e-01,
          -6.6812e-01, -1.4382e+00,  1.7547e+00, -9.6053e-01, -4.5583e-01,
          -2.9367e-01,  9.2378e-01, -1.2185e+00,  4.1376e-01,  5.0328e-01,
           9.1740e-01, -4.7920e-01,  6.7556e-01, -3.4125e-01, -2.2420e-01],
         [-2.1111e-01,  6.2824e-01, -1.2129e-01, -1.1116e+00, -7.4013e-01,
          -7.8790e-01,  6.0598e-02, -2.3337e+00, -1.0941e+00, -3.6815e-01,
          -1.6281e-02, -6.4482e-02, -8.1005e-01,  1.4153e-01,  8.2375e-01,
           2.2622e-01,  1.2912e+00,  6.4878e-01,  1.2114e+00,  1.3569e+00],
         [-2.8521e-01,  6.0505e-01,  2.1667e-01, -2.1810e-01, -1.6306e+00,
           1.4788e+00,  1.2907e+00,  3.1236e-01,  7.2991e-01,  1.4220e+00,
           3.3751e-01,  4.3814e-02, -1.6105e+00,  2.9791e-01,  1.1537e+00,
          -1.5604e+00,  1.2779e+00, -1.2514e+00,  1.8131e+00,  1.4436e+00],
         [-4.2071e-01,  2.1992e-02, -6.8066e-01, -1.3306e+00,  1.6667e-01,
          -1.4055e+00,  1.5895e+00,  1.0838e+00, -9.0769e-01, -8.0602e-01,
          -1.2603e+00, -1.7245e+00, -3.5334e-01, -9.4214e-01, -1.7755e-01,
           3.9921e-01,  5.5150e-02,  5.8735e-01, -5.8869e-01, -1.4733e+00],
         [-8.5646e-01,  7.4003e-01,  2.9834e-01,  4.7180e-01, -1.1936e+00,
           7.9279e-01, -8.6646e-01,  9.4680e-01,  2.7539e-01, -2.6149e-02,
          -4.6178e-01, -5.6463e-01, -1.0389e+00,  5.8192e-01,  1.8698e+00,
          -2.6346e-01, -2.0799e+00, -6.3135e-01,  4.0898e-01, -1.1458e+00],
         [ 6.0558e-01,  5.7630e-01, -3.3558e+00,  2.8359e-01,  6.9090e-01,
          -7.6308e-01,  1.5646e+00,  3.3384e-01,  7.1051e-01,  4.6834e-01,
          -6.1788e-01,  8.1758e-02,  7.9674e-01, -2.9351e+00,  2.4179e+00,
          -4.0255e-01,  6.4508e-01,  1.6845e+00, -1.7142e+00, -5.3192e-01],
         [-8.8483e-01,  6.5133e-01,  1.0002e+00, -1.4699e+00, -5.0330e-01,
           5.5273e-02,  9.2654e-01, -8.6525e-01, -2.8753e-02, -2.2086e-01,
           1.1629e+00,  6.1621e-02, -1.3136e+00, -2.7643e-01,  2.7706e-02,
          -1.1262e-01,  1.3697e+00,  1.6724e-04,  1.5333e+00, -1.0556e+00],
         [-1.2544e-01,  1.5274e-01,  7.8404e-02, -1.8848e+00, -1.6165e+00,
           6.1786e-01,  9.9054e-01, -7.2891e-02,  2.4451e+00, -3.5001e-01,
           1.3289e+00, -6.4938e-01,  3.4782e-01,  1.0038e+00, -4.8774e-02,
          -9.8103e-01, -1.3632e+00,  9.2876e-02, -1.7926e+00, -2.9212e-01],
         [-9.0073e-02,  6.1058e-01,  2.3603e+00,  1.3908e+00, -7.9173e-01,
          -6.7335e-01, -1.4254e+00,  7.0135e-01,  2.4139e-01,  2.5509e-01,
          -7.4573e-01,  3.1325e-01,  6.1003e-02,  6.7762e-01,  4.3613e-01,
          -8.0517e-01,  3.9547e-01,  8.9883e-01,  2.3422e-01, -5.8665e-01],
         [-1.8219e+00,  1.1079e+00,  5.7947e-01, -1.4249e+00,  1.0955e+00,
          -1.2147e+00,  1.1994e+00,  5.2352e-01, -4.4758e-01,  9.1161e-01,
           1.9133e-01,  2.0592e-01,  2.1476e-01, -3.5737e-01, -7.3968e-02,
           1.7984e-01, -9.3496e-01, -2.5849e-02, -1.0152e+00, -1.8237e+00],
         [ 8.4430e-01, -1.2587e+00,  2.0564e-01,  2.8191e+00, -1.5460e-01,
          -1.3017e+00, -6.3761e-01, -1.9387e-01, -1.8272e-01, -9.2816e-01,
           1.2616e+00,  5.5152e-01,  1.1257e-01,  1.0664e+00,  1.5639e-01,
           2.5303e-01, -9.2816e-01,  1.1611e-01, -3.6107e-02, -7.9884e-01],
         [-1.6287e+00,  2.1253e-01,  2.0463e+00,  9.1856e-01, -1.0801e+00,
           1.8972e+00, -4.5100e-01, -3.2439e-01,  1.5955e+00, -3.7359e-02,
           6.6026e-01, -4.1950e-01, -4.6495e-01, -9.0827e-01, -3.7457e-01,
           5.7540e-01,  1.4628e+00,  1.0893e-02, -2.2570e-01, -7.5638e-02],
         [ 1.8456e+00,  5.2456e-01, -8.3915e-01, -2.0681e+00,  5.1764e-01,
          -3.3918e-01, -4.3635e-01, -1.2621e-01, -2.6864e-01, -5.8230e-01,
           6.7539e-02,  1.4473e+00, -9.6292e-01,  2.4820e-04,  1.0848e+00,
          -7.1569e-01,  1.0784e-01, -1.5097e-01,  1.0747e+00, -7.8495e-01],
         [-1.8285e-01, -9.1798e-01,  6.3304e-01,  1.0188e+00,  6.0059e-01,
           5.7471e-01, -1.1940e+00, -5.5032e-01,  8.7944e-01, -9.6082e-01,
           4.0208e-01, -1.3436e+00, -1.3653e+00,  2.3232e-01,  2.4476e-01,
           4.6300e-01,  2.6445e-01,  7.5083e-01, -2.5292e-01, -5.8038e-01],
         [-1.0297e+00,  2.4669e+00, -3.8151e-02, -8.9135e-01,  4.7042e-01,
           1.2018e+00,  2.0131e+00,  1.2184e+00,  5.0861e-01, -7.3697e-01,
           1.4432e+00, -1.8819e+00,  1.2357e-02,  1.2146e+00,  5.2928e-01,
           1.0643e+00,  2.3596e-01,  2.5975e-02,  1.8100e-01,  6.3306e-01],
         [-5.3804e-01,  2.5287e+00,  1.4088e+00,  7.1715e-01,  8.1522e-01,
          -3.6523e-01,  5.5747e-01,  3.9848e-01,  1.5266e+00, -5.5914e-01,
          -9.2836e-01,  3.9097e-01, -9.6436e-01,  1.8518e-01, -5.5718e-01,
           2.7550e-01,  3.2179e-01,  4.6550e-01,  2.5958e+00,  1.4463e+00],
         [ 2.7427e+00, -6.9728e-01,  6.0035e-01,  4.9157e-02,  2.2142e+00,
          -2.0687e+00,  7.8382e-01,  3.1169e-02,  1.5276e+00, -2.0830e-02,
          -4.2840e-01,  1.1792e+00, -1.3861e+00,  4.2594e-01,  1.2734e+00,
          -2.1513e+00,  1.9486e+00, -4.3633e-01,  1.3044e+00,  2.5708e+00],
         [ 2.3192e-01, -9.8678e-01,  8.2394e-01,  1.9180e+00,  7.0674e-01,
           6.3306e-01,  9.0586e-01, -1.6680e+00, -5.5299e-01, -8.5825e-01,
          -8.4817e-01, -1.2458e+00, -6.6242e-01, -1.6330e+00,  1.2256e+00,
           2.1797e-02, -2.0098e+00, -1.4929e+00,  2.8741e-02,  3.1800e-01],
         [ 6.6962e-01, -5.3671e-01,  1.6198e+00, -1.9993e-02,  1.5125e-01,
          -6.9541e-02, -1.1377e+00,  5.8413e-01,  1.4071e+00, -6.3121e-01,
           8.9437e-01, -4.9505e-01, -3.4601e-01,  1.2777e+00, -6.8726e-01,
          -1.3395e+00,  4.4299e-01,  1.1260e+00, -3.9633e-01, -2.7119e-01],
         [-1.0134e-01,  6.1622e-01, -2.1902e-02,  7.6797e-01, -9.5013e-01,
           1.0474e+00, -4.9796e-01,  1.3762e+00,  1.4465e+00,  1.1803e+00,
          -6.1394e-01, -9.2626e-01, -3.8462e-01,  1.1934e+00, -1.7063e+00,
           1.2431e+00, -1.8899e+00, -5.5561e-01, -1.1718e+00,  1.7656e+00],
         [ 9.3040e-02, -1.7284e+00,  4.3149e-01, -5.6708e-01, -5.3069e-01,
           1.2497e+00,  6.1697e-01,  6.7687e-01, -3.6684e-01,  3.5493e-01,
          -2.5084e-01, -4.8235e-02,  5.4347e-02, -1.0276e+00, -5.5665e-01,
          -6.6325e-01,  6.8320e-01,  1.2613e+00, -1.7334e-01, -4.3095e-01],
         [ 1.3980e+00, -1.0164e+00, -6.2841e-01, -2.5856e+00, -8.8017e-01,
          -7.9482e-02, -5.7303e-02,  8.5693e-01, -1.7123e+00,  2.6600e+00,
          -2.1408e-01, -1.2659e+00,  9.8229e-01, -1.8284e-01, -2.5440e-01,
           2.0552e+00,  7.0406e-02,  1.5827e-01, -1.6975e+00,  6.5632e-01],
         [-5.2863e-01, -1.7686e+00, -8.4469e-01,  3.7023e-01,  9.1953e-01,
          -6.7234e-01,  1.1091e+00, -1.4144e-01, -8.2594e-02, -1.7400e-01,
           4.6925e-01, -4.5953e-01, -5.9695e-01, -3.4267e-02,  6.2829e-01,
          -1.5012e+00,  1.3612e+00,  1.4372e+00,  4.5561e-01, -4.5783e-01],
         [ 1.0235e+00,  1.2735e+00, -3.7562e-01, -6.8428e-01, -1.7652e+00,
           1.8028e+00,  6.0842e-01,  1.4056e-01,  1.5951e-02,  4.7103e-01,
          -1.7235e+00,  1.6336e-01,  5.9224e-01,  1.1241e-01, -4.9561e-03,
           1.1343e+00, -1.6619e+00, -1.3319e+00,  2.1784e+00,  4.5459e-01]]])


